0.7021761	0.9930965
0.02209592	0.2536961
0.006299117	0.2064129
0.6752262	0.9799648
0.4910151	0.7380067
0.7810686	1.064245
0.0211805	0.2269485
0.03693523	0.2536691
0.03878798	0.2535912
0.6852259	0.9689143
0.01162621	0.2118515
0.05232814	0.2762507
0.653723	1.001892
0.02183257	0.2048198
0.6853633	0.9918181
0.01529501	0.2238549
-0.186765	-0.0184632
0.01608832	0.2376959
0.007715445	0.2408958
0.689076	0.9675397
0.01655313	0.20937
-0.2384476	-0.05617045
0.6225384	0.8668435
0.6193512	0.944295
0.3975702	0.6208375
0.5447455	0.8614145
0.5458516	0.8807915
0.7053404	1.014081
0.03059064	0.2616519
0.6086134	0.9662361
0.1510731	0.4494673
0.5547273	0.8325003
0.6027193	0.9159253
0.7906044	1.096848
0.4921951	0.7510105
0.01389093	0.2128242
0.8041392	1.09614
0.0007117977	0.17891
0.7827297	1.066533
0.6469395	0.9596212
0.6012434	0.8605794
0.7681614	1.057938
0.3136302	0.5137457
0.7351275	1.00523
0.510582	0.8384288
