0.7021761	0.9930965
-0.02932483	0.178857
0.6752262	0.9799648
-0.08684898	0.04870171
-0.111853	0.0342023
0.4910151	0.7380067
-0.06290256	0.1215585
-0.04411134	0.148705
-0.04140097	0.1201006
0.7810686	1.064245
-0.0758489	0.08250749
-0.139451	0.0307663
-0.04981732	0.1234138
-0.1223926	0.05149841
0.6852259	0.9689143
-0.1765534	0.04398829
-0.1037211	0.09708663
-0.04007697	0.118925
-0.08385276	0.1139143
-0.007140998	0.1684522
0.653723	1.001892
0.02209592	0.2536961
-0.07812524	0.105592
-0.04982038	0.1050756
0.0211805	0.2269485
-0.1379527	0.03838223
-0.07563566	0.144078
0.6853633	0.9918181
-0.1042807	0.05484245
-0.05753835	0.09943257
-0.05247732	0.1074979
-0.1517996	0.02824969
-0.1050394	0.07346872
-0.0002424432	0.1840317
-0.1287719	0.03834564
0.689076	0.9675397
-0.08765158	0.0630324
-0.07194821	0.07271661
-0.07202273	0.07343569
-0.1314747	0.02856183
0.01162621	0.2118515
0.02183257	0.2048198
-0.1112783	0.05121394
0.01655313	0.20937
0.6225384	0.8668435
-0.03009372	0.189928
-0.1545278	0.04285577
-0.107358	0.04770893
-0.06228911	0.1373674
-0.0409298	0.1242617
-0.04559211	0.1899291
-0.02059163	0.2159621
-0.1143798	0.04696738
-0.0536377	0.09559241
0.6193512	0.944295
-0.04202195	0.100853
-0.07015233	0.06426188
-0.03876363	0.09797101
-0.1193954	0.02693655
-0.07919507	0.06077181
-0.1117035	0.03443009
-0.0873366	0.05150881
-0.03134402	0.1390555
-0.0360464	0.1033428
-0.02588649	0.1135405
0.3975702	0.6208375
-0.06452517	0.1101526
-0.003195569	0.2205867
-0.06895165	0.06002453
-0.05325819	0.131292
-0.07657229	0.0730208
-0.1999801	0.02708586
-0.1278658	0.06898192
-0.08957877	0.05850403
-0.05684978	0.09295383
-0.1218337	0.05253751
-0.03828407	0.08139002
0.5447455	0.8614145
-0.1253161	0.04765801
-0.0927601	0.1111758
-0.06202045	0.07202397
-0.1042919	0.08843576
-0.08161658	0.07668609
-0.040477	0.2206224
-0.134213	0.05467598
-0.102438	0.04496544
-0.04168182	0.1117055
-0.1153732	0.08412209
-0.04463307	0.07504796
-0.017329	0.201963
0.5458516	0.8807915
-0.06820876	0.1191257
-0.1435209	0.06178699
-0.0518243	0.092893
0.03693523	0.2536691
-0.1011842	0.06366697
-0.1570286	0.04466587
0.01529501	0.2238549
-0.1592403	0.01225641
-0.1449601	0.01976906
-0.07227857	0.1236792
-0.0748424	0.06463917
-0.009801234	0.2088552
-0.02031098	0.2044368
0.7053404	1.014081
-0.07489901	0.1148182
-0.128352	0.05038541
-0.1266403	0.03280671
-0.008868432	0.1968154
-0.07264495	0.09403807
-0.04755359	0.2039119
-0.08022271	0.1403444
-0.08556832	0.0656734
-0.1137166	0.03677052
-0.04842113	0.1654063
-0.08504828	0.04626037
-0.07277742	0.0990846
-0.02278181	0.2037427
0.03059064	0.2616519
0.6086134	0.9662361
-0.08281245	0.07336592
-0.02683659	0.1292475
-0.06739976	0.1030426
-0.04259335	0.1116099
0.05232814	0.2762507
-0.01195314	0.1706171
-0.03682712	0.1203894
-0.08488037	0.07808023
-0.07632348	0.09406986
-0.03353602	0.1252564
-0.1002714	0.03421043
-0.0316839	0.127926
-0.03092906	0.1164612
-0.04663526	0.1131363
-0.0449415	0.1178481
0.5547273	0.8325003
-0.1377878	0.05242914
-0.01603962	0.2068414
-0.03663829	0.1093488
-0.1530063	0.05633394
-0.03516358	0.114633
-0.09970073	0.1198459
-0.1572705	0.04427452
-0.08003835	0.0648591
-0.0308487	0.1281587
-0.09061606	0.09769194
-0.07521041	0.0453162
-0.02394988	0.1889414
-0.004563107	0.2294413
-0.1426389	0.05228231
-0.1557141	0.04183695
-0.01458201	0.1333972
0.6027193	0.9159253
-0.07488179	0.110842
-0.1128942	0.06940413
-0.03874314	0.1035188
-0.04566887	0.1411308
-0.03212199	0.1441813
-0.02211363	0.1852328
-0.01277584	0.2083184
-0.02764344	0.1410733
-0.03750552	0.1383703
-0.123461	0.07709622
-0.07354029	0.06474465
-0.1400202	0.04913158
-0.1100526	0.09056271
-0.09295126	0.08975026
-0.08230545	0.1238528
-0.08207967	0.08613195
-0.0919088	0.1087867
0.7906044	1.096848
-0.1316025	0.025332
-0.05201089	0.09469704
-0.06578574	0.07459334
-0.1337069	0.01313247
-0.09156049	0.05685266
-0.1158389	0.03764953
-0.186765	-0.0184632
-0.1782091	0.003401724
-0.06026714	0.07737828
-0.05151161	0.08489448
-0.01436142	0.1617584
-0.06681491	0.06828423
-0.04464393	0.08928737
-0.1132311	0.03070375
-0.1442493	0.008456128
-0.09289249	0.04448875
-0.01409799	0.139483
-0.09649733	0.047662
0.4921951	0.7510105
-0.0219875	0.1732081
-0.05334507	0.1250319
-0.0652624	0.08535123
0.03878798	0.2535912
-0.08532643	0.08501144
-0.07355717	0.1132273
0.01608832	0.2376959
-0.06043057	0.1065635
-0.1255883	0.03957303
-0.01004327	0.209255
-0.1167854	0.03402734
-0.1486445	0.04317875
-0.1336313	0.0577537
-0.06375357	0.1326127
-0.051745	0.1457075
-0.01072259	0.1491433
-0.04383477	0.1602339
-0.02833977	0.1763379
-0.1452552	0.02025683
0.8041392	1.09614
-0.005125728	0.1803721
-0.06295345	0.09867451
-0.1267718	0.03604559
-0.06899161	0.1096371
-0.09664608	0.07348679
-0.1153847	0.05221251
-0.1478156	0.04186214
-0.1009601	0.06601078
-0.1363216	0.04490975
-0.02059233	0.15201
-0.03584712	0.1306534
-0.04594107	0.1246782
-0.08875736	0.07006107
-0.09554454	0.07674315
-0.06802191	0.1010625
-0.07011943	0.09454647
-0.05525098	0.1002926
-0.04927795	0.1266247
0.01389093	0.2128242
0.0007117977	0.17891
0.7827297	1.066533
0.006299117	0.2064129
-0.07557277	0.09955958
-0.07307344	0.06425173
-0.06506713	0.1219067
-0.06588663	0.09313671
-0.1775687	0.02864024
0.007715445	0.2408958
-0.2384476	-0.05617045
-0.08744804	0.06252806
-0.01800812	0.2029442
-0.0587671	0.07249008
-0.01713024	0.1883185
-0.1090646	0.06253795
-0.03144674	0.1634015
-0.07976525	0.1225454
-0.06349164	0.08452898
-0.1054357	0.07782373
-0.06681257	0.1312522
-0.09509112	0.04858155
-0.06012535	0.1307996
-0.03291663	0.1558597
0.6469395	0.9596212
-0.06678108	0.07690614
-0.06701375	0.081259
-0.143792	0.01890359
-0.08775881	0.06551492
-0.1320716	0.02939407
-0.03091676	0.1282479
-0.1140954	0.0352134
-0.0562537	0.1052086
-0.06253879	0.09045811
-0.08156918	0.05937103
-0.04696908	0.1075229
-0.09935539	0.04854922
-0.04882983	0.09121255
-0.09380997	0.05386772
-0.08072312	0.06948611
-0.1214458	0.02940629
-0.08077568	0.0619978
-0.02378725	0.1405424
-0.03375622	0.1400778
-0.1306424	0.02690881
-0.005174397	0.1836911
-0.07186777	0.06962437
0.6012434	0.8605794
-0.1790527	0.0130723
-0.04993333	0.1377102
-0.05987434	0.08027584
-0.132755	0.04675517
-0.1133831	0.05756781
-0.04149985	0.1392575
-0.160522	0.02210186
-0.04362687	0.1100832
-0.08389618	0.072681
-0.1319443	0.05223683
-0.08394591	0.053961
-0.06978826	0.1184496
-0.1062886	0.07294698
-0.1196044	0.05737385
-0.1182844	0.08236191
-0.1116885	0.0451224
-0.06442941	0.1250371
-0.1176222	0.08036659
-0.06515255	0.07687707
-0.0974319	0.07674353
-0.06166477	0.1195063
-0.08697412	0.08394657
-0.05120766	0.1042931
0.7681614	1.057938
-0.08984337	0.03571404
-0.06623193	0.06004064
-0.02887317	0.1130901
-0.09865106	0.03733546
-0.01656584	0.1460487
-0.01676689	0.1309815
-0.1401525	0.01303556
-0.02561034	0.1339081
-0.005374098	0.1461923
-0.05493221	0.06662387
-0.0525779	0.06470084
-0.07566012	0.03289266
-0.06837369	0.05655709
-0.09821885	0.02982783
-0.08003064	0.05568342
