0.6616517	1.321741
0.4128627	1.193072
0.4513077	0.8723409
0.6781396	1.421466
0.6823889	1.383318
0.4593742	0.8951298
0.5618329	1.025382
0.7624953	1.374523
0.9342448	1.405602
0.8741043	1.613967
0.8356884	1.560045
0.4857463	1.218866
0.7435736	1.585714
0.6992122	1.163806
0.7130324	1.54275
0.3885068	1.037167
0.7923913	1.249446
0.2493541	0.8984291
0.2327046	0.7322012
0.7906835	1.384031
0.6233577	1.091593
0.3671475	1.057538
0.9959523	1.458878
0.4420187	0.8972378
1.003985	1.75561
